Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC)
3.960000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.356200000000000045e+02,3.345299999999999727e+02
3.970000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.359399999999999977e+02,3.349099999999999682e+02
3.980000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.362699999999999818e+02,3.351399999999999864e+02
3.990000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.366200000000000045e+02,3.351699999999999591e+02
4.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.369099999999999682e+02,3.352699999999999818e+02
4.010000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.372299999999999613e+02,3.352699999999999818e+02
4.020000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.375499999999999545e+02,3.352699999999999818e+02
4.030000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.378799999999999955e+02,3.354900000000000091e+02
4.040000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.382299999999999613e+02,3.357799999999999727e+02
4.050000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.385199999999999818e+02,3.357199999999999704e+02
4.060000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.389099999999999682e+02,3.359399999999999977e+02
4.070000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.391999999999999886e+02,3.358099999999999454e+02
4.080000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.394900000000000091e+02,3.359799999999999613e+02
4.090000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.398099999999999454e+02,3.361399999999999864e+02
4.100000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.401299999999999955e+02,3.362699999999999818e+02
4.110000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.404499999999999886e+02,3.363299999999999841e+02
4.120000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.407799999999999727e+02,3.362999999999999545e+02
4.130000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.410999999999999659e+02,3.364900000000000091e+02
4.140000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.414199999999999591e+02,3.366200000000000045e+02
4.150000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.417400000000000091e+02,3.369099999999999682e+02
4.160000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.420000000000000000e+02,3.369399999999999977e+02
4.170000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.421299999999999955e+02,3.369699999999999704e+02
4.180000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.424199999999999591e+02,3.369699999999999704e+02
4.190000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.427400000000000091e+02,3.370399999999999636e+02
4.200000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.430299999999999727e+02,3.372999999999999545e+02
4.210000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.433599999999999568e+02,3.375499999999999545e+02
4.220000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.436799999999999500e+02,3.376499999999999773e+02
4.230000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.439699999999999704e+02,3.376200000000000045e+02
4.240000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.442599999999999909e+02,3.376799999999999500e+02
4.250000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,3.444499999999999886e+02,3.379399999999999977e+02
